payment_method,transaction_id,order_number,gross_amount,psp_fees,settlement_amount,currency_code,conversion_rate
stripe_payments,pi_3Rkv4UBQ61UuLJWK1Sxmb9WW-refund,HnC010011570,1321.44,38.62,1282.82,USD,1.0
stripe_payments,pi_3RkuZiBQ61UuLJWK0Beux4oh,HnC010011569,2355.96,68.62,2287.34,USD,1.0
stripe_payments,pi_3RkuLWBQ61UuLJWK1pWQNjit,HnC010011568,52.98,1.84,51.14,USD,1.0
stripe_payments,pi_3Rku0yKBRFHIrdpE07EjsqgF,HnK001018300,153.23,4.74,148.49,USD,1.0
stripe_payments,pi_3RktxMLbZ7P2XrWw2qYdRs3R,FE001016406,105.84,3.37,102.47,USD,1.0
stripe_payments,pi_3Rkte4KBRFHIrdpE0RV9dq9o,HnK001018299,433.21,12.86,420.35,USD,1.0
stripe_payments,pi_3RktWiBQ61UuLJWK0hza0gBc,HnC010011567,1716.38,50.08,1666.3,USD,1.0
stripe_payments,pi_3RktVIKBRFHIrdpE1aULyaUD,HnK001018298,176.79,5.43,171.36,USD,1.0
stripe_payments,pi_3RktIaLbZ7P2XrWw3DBib2FG,CEFE000002133,313.35,14.09,299.26,USD,0.722754
paypal_express,3K2912608W226211X,HnK001018297,846.95,28.35,818.6,USD,1.0
paypal_express,3XL32989KD5991637,HnK001018296,94.56,3.6,90.96,USD,1.0
stripe_payments,pi_3Rkt9XKBRFHIrdpE1EbbP5PP,HnK001018295,315.03,9.44,305.59,USD,1.0
paypal_express,7TJ96825NH744033S,HnK001018294,76.23,3.0,73.23,USD,1.0
paypal_express,8FH6651231844981F,HnK001018293,51.81,2.19,49.62,USD,1.0
stripe_payments,pi_3RksuSKBRFHIrdpE1lwu41sw,HnK001018292,82.52,2.69,79.83,USD,1.0
stripe_payments,pi_3RksOvKBRFHIrdpE16owqJv5,HnK001018291,327.94,9.81,318.13,USD,1.0
stripe_payments,pi_3RksEFBQ61UuLJWK0yo1paN1,HnC010011563,2887.92,84.05,2803.87,USD,1.0
stripe_payments,pi_3Rks3IBQ61UuLJWK0ds9xMQ9,HnC010011562,601.05,17.73,583.32,USD,1.0
paypal_express,6KS9254762887543T,HnK001018290,0.0,0.0,0.0,Refunded,1.0
stripe_payments,pi_3RkrsOBQ61UuLJWK2dR27Jfc,HnC010011561,999.92,29.3,970.62,USD,1.0
stripe_payments,pi_3RkreVKBRFHIrdpE0yshnn9h,HnK001018289,149.15,4.63,144.52,USD,1.0
stripe_payments,pi_3RkrcwBQ61UuLJWK19sNqjHe,HnC010011560,783.3,23.02,760.28,USD,1.0
paypal_express,2E0480035A094401R,HnC010011559,206.69,7.29,199.4,USD,1.0
stripe_payments,pi_3RkrKULbZ7P2XrWw2HCe3Oqm,CEFE000002131,150.97,6.94,144.03,USD,0.722254
paypal_express,59W00148CW044154X,HnK001018287,0.0,0.0,0.0,Refunded,1.0
paypal_express,3YK96649MH221510K,HnC010011557,223.26,7.84,215.42,USD,1.0
stripe_payments,pi_3RkqnGKBRFHIrdpE1WdRWnHR,HnK001018286,56.14,1.93,54.21,USD,1.0
stripe_payments,pi_3RkqivKBRFHIrdpE03tzTpyj,HnK001018285,121.48,3.82,117.66,USD,1.0
stripe_payments,pi_3RkqeNLbZ7P2XrWw02lFnO03,CEFE000002130,184.34,8.41,175.93,USD,0.723029
paypal_express,6FR06163UU505853X,HnK001018284,135.99,4.96,131.03,USD,1.0
stripe_payments,pi_3RkqWeBQ61UuLJWK0NA9rWxi,HnC010011556,124.51,3.91,120.6,USD,1.0
stripe_payments,pi_3RkqLjKBRFHIrdpE1TjIcJtJ,HnK001018283,468.36,13.88,454.48,USD,1.0
paypal_express,7BG1318908762783J,HnC010011555,363.27,12.44,350.83,USD,1.0
stripe_payments,pi_3RkqFZBQ61UuLJWK1Kw5igYQ,HnC010011554,336.63,10.06,326.57,USD,1.0
stripe_payments,pi_3Rkq6aBQ61UuLJWK11FstSPq,HnC010011553,134.47,4.2,130.27,USD,1.0
stripe_payments,pi_3Rkq4ALbZ7P2XrWw2N4V4JkF,CEFE000002129,128.21,5.94,122.27,USD,0.723029
stripe_payments,pi_3RkpsIKBRFHIrdpE1a9MGmyo,HnK001018282,253.44,7.65,245.79,USD,1.0
paypal_express,1PD35449XJ765391X,HnC010011552,295.75,10.22,285.53,USD,1.0
paypal_express,6CM867277C973722K,HnK001018281,305.96,10.56,295.4,USD,1.0
stripe_payments,pi_3RkpT1LbZ7P2XrWw0kc6qgqs,CEFE000002127,147.45,6.79,140.66,USD,0.722834
stripe_payments,pi_3RkpS8KBRFHIrdpE1XJqsokn,HnK001018280,42.33,1.53,40.8,USD,1.0
stripe_payments,pi_3RkpPzBQ61UuLJWK2ptDWFfT,HnC010011551,378.46,11.28,367.18,USD,1.0
stripe_payments,pi_3RkpAZBQ61UuLJWK14BxvG86,HnC010011550,421.6,12.53,409.07,USD,1.0
stripe_payments,pi_3Rkp38KBRFHIrdpE05X8xC87-refund,HnK001018279,72.94,2.42,70.52,USD,1.0
stripe_payments,pi_3RkordLbZ7P2XrWw3S2zzAcC,FE001016405,285.93,8.59,277.34,USD,1.0
stripe_payments,pi_3RkocUBQ61UuLJWK0GdGuWGT,HnC010011549,680.29,20.03,660.26,USD,1.0
paypal_express,0CR958921B3836641,HnK001018276,453.9,15.42,438.48,USD,1.0
stripe_payments,pi_3RkoTsLbZ7P2XrWw3xeVwKDO,CEFE000002126,289.51,13.04,276.47,USD,0.723521
paypal_express,7AE39733C7604493Y,HnK001018275,51.73,2.19,49.54,USD,1.0
stripe_payments,pi_3RkoKjLbZ7P2XrWw1yQx1g4r,FE001016404,228.74,6.93,221.81,USD,1.0
stripe_payments,pi_3RkoEVKBRFHIrdpE0TudquxB,HnK001018274,175.98,5.4,170.58,USD,1.0
stripe_payments,pi_3RkoERKBRFHIrdpE1hE1IExB,HnK001018273,641.6,18.91,622.69,USD,1.0
stripe_payments,pi_3RkoEQBQ61UuLJWK14XC1xci,HnC010011547,319.32,9.56,309.76,USD,1.0
paypal_express,63U19098BT486724D,HnK001018272,192.4,6.82,185.58,USD,1.0
stripe_payments,pi_3Rko9lBQ61UuLJWK1ts4jJ7W,HnC010011546,302.98,9.09,293.89,USD,1.0
stripe_payments,pi_3Rko6kKBRFHIrdpE1pbwZg51,HnK001018271,83.94,2.73,81.21,USD,1.0
stripe_payments,pi_3Rko3kKBRFHIrdpE0eIJdyM4,HnK001018270,92.91,2.99,89.92,USD,1.0
stripe_payments,pi_3RknszKBRFHIrdpE1AoaXOTm,HnK001018268,112.89,3.57,109.32,USD,1.0
stripe_payments,pi_3RknsfKBRFHIrdpE00RZXcrj,HnK001018267,138.87,4.33,134.54,USD,1.0
stripe_payments,pi_3RknebLbZ7P2XrWw3yVBkpSB,CEFE000002125,200.0,9.1,190.9,USD,0.723071
paypal_express,4WY20175SU9303310,HnK001018266,98.91,3.74,95.17,USD,1.0
stripe_payments,pi_3RknGkLbZ7P2XrWw0ZO4m4SF,CEFE000002124,304.29,13.69,290.6,USD,0.723071
stripe_payments,pi_3Rkn6OKBRFHIrdpE0zlcdBWm-refund,HnK001018265,462.16,13.7,448.46,USD,1.0
stripe_payments,pi_3Rkn5fKBRFHIrdpE10aP4iYY,HnK001018264,266.83,8.04,258.79,USD,1.0
stripe_payments,pi_3RkmtwBQ61UuLJWK0YgWgdFM,HnC010011545,357.75,10.67,347.08,USD,1.0
stripe_payments,pi_3Rkmb5BQ61UuLJWK03681uOi,HnC010011543,69.38,2.31,67.07,USD,1.0
stripe_payments,pi_3RkmVVBQ61UuLJWK0ySoPTqu,HnC010011541,716.74,21.09,695.65,USD,1.0
stripe_payments,pi_3RkmT5KBRFHIrdpE0ch0uIHz-refund,HnK001018261,215.48,6.55,208.93,USD,1.0
stripe_payments,pi_3RkmKvBQ61UuLJWK2zSNGsIq,HnC010011540,94.28,3.03,91.25,USD,1.0
stripe_payments,pi_3Rklw7LbZ7P2XrWw01QNusK6,CEFE000002123,687.3,30.54,656.76,USD,0.723896
stripe_payments,pi_3RklXVLbZ7P2XrWw23Ko3PbV,CEFE000002122,103.29,4.84,98.45,USD,0.723896
stripe_payments,pi_3RklSoKBRFHIrdpE0FpoP2k0,HnK001018260,49.06,1.72,47.34,USD,1.0
stripe_payments,pi_3RklN2KBRFHIrdpE0WOe4enQ,HnK001018259,71.8,2.38,69.42,USD,1.0
stripe_payments,pi_3RklGrKBRFHIrdpE0GNtIzVD,HnK001018258,232.91,7.05,225.86,USD,1.0
paypal_express,1Y802770EU069012J,HnK001018257,64.5,2.61,61.89,USD,1.0
paypal_express,63L26484U70241600,HnK001018256,216.81,7.62,209.19,USD,1.0
paypal_express,5N292492DA8713937,HnK001018255,140.52,7.22,133.3,USD,1.0
paypal_express,3NW76966JC870341D,HnK001018254,218.73,7.69,211.04,USD,1.0
stripe_payments,pi_3RkeX6KBRFHIrdpE1lX1xVEC,HnK001018252,501.08,14.83,486.25,USD,1.0
paypal_express,1X723060S17884937,HnK001018251,166.9,5.98,160.92,USD,1.0
stripe_payments,pi_3Rkd3gKBRFHIrdpE14A5QcTg,HnK001018250,216.45,6.58,209.87,USD,1.0
stripe_payments,pi_3RkcpiKBRFHIrdpE1AZ0EvpU,HnK001018249,182.05,5.58,176.47,USD,1.0
paypal_express,6MV98368YW649301B,HnK001018248,276.85,9.6,267.25,USD,1.0
paypal_express,7VR956124D922381P,HnK001018247,152.03,5.49,146.54,USD,1.0
stripe_payments,pi_3RkbJ8KBRFHIrdpE0DN30Eqt,HnK001018246,78.08,2.56,75.52,USD,1.0
stripe_payments,pi_3RkbAbBQ61UuLJWK1D637g0c,HnC010011539,138.36,4.31,134.05,USD,1.0
paypal_express,9HJ81263NT004953F,HnC010011538,166.52,5.97,160.55,USD,1.0
stripe_payments,pi_3RkaHEKBRFHIrdpE01gMJwAB,HnK001018245,131.21,4.11,127.1,USD,1.0
paypal_express,6PK11535S3074203Y,HnK001018244,118.23,4.38,113.85,USD,1.0
stripe_payments,pi_3Rka38KBRFHIrdpE0b56JjWy,HnK001018243,88.36,2.86,85.5,USD,1.0
stripe_payments,pi_3Rka08KBRFHIrdpE1RK3SFbv,HnK001018242,374.68,11.17,363.51,USD,1.0
stripe_payments,pi_3RkZZYKBRFHIrdpE1RWEgtaF,HnK001018240,104.51,3.33,101.18,USD,1.0
stripe_payments,pi_3RkZFwKBRFHIrdpE0Y3iAWeN,HnK001018239,122.36,3.85,118.51,USD,1.0
stripe_payments,pi_3RkYg3KBRFHIrdpE17f0pNX9,HnK001018237,49.82,1.74,48.08,USD,1.0
stripe_payments,pi_3RkYUIBQ61UuLJWK0mgzNyZW,HnC010011537,266.87,8.04,258.83,USD,1.0
stripe_payments,pi_3RkYSBKBRFHIrdpE1jFBRQGe,HnK001018236,124.69,3.92,120.77,USD,1.0
stripe_payments,pi_3RkYL0KBRFHIrdpE1clXiYJl,HnK001018235,164.98,5.08,159.9,USD,1.0
stripe_payments,pi_3RkYCDKBRFHIrdpE1jS8b94x,HnK001018234,317.82,9.52,308.3,USD,1.0
stripe_payments,pi_3RkXVyKBRFHIrdpE0C74uAZn,HnK001018233,186.48,5.71,180.77,USD,1.0
stripe_payments,pi_3RkXJzKBRFHIrdpE0hjImsb7,HnK001018231,202.29,6.17,196.12,USD,1.0
stripe_payments,pi_3RkXGLKBRFHIrdpE1Amm7J9s,HnK001018230,175.22,5.38,169.84,USD,1.0
paypal_express,45741732BV919832L,HnK001018229,54.49,2.28,52.21,USD,1.0
stripe_payments,pi_3RkX52KBRFHIrdpE1V6TJUWO,HnK001018228,189.41,5.79,183.62,USD,1.0
stripe_payments,pi_3RkWY9BQ61UuLJWK0ej1CTme,HnC010011536,289.42,8.69,280.73,USD,1.0
stripe_payments,pi_3RkWUnBQ61UuLJWK1RpkAA07-refund,HnC010011535,1619.21,47.26,1571.95,USD,1.0
stripe_payments,pi_3RkWHrBQ61UuLJWK1Ta6QDul,HnC010011534,73.3,2.43,70.87,USD,1.0
paypal_express,7HS34498CC497851D,HnK001018227,189.2,6.71,182.49,USD,1.0
stripe_payments,pi_3RkW9aKBRFHIrdpE1voem1dE,HnK001018226,121.34,3.82,117.52,USD,1.0
stripe_payments,pi_3RkVg1KBRFHIrdpE0HMBLvYk,HnK001018225,233.52,7.07,226.45,USD,1.0
paypal_express,66B14649EV085290L,HnK001018224,229.51,8.04,221.47,USD,1.0
paypal_express,03U29885J0622242K,HnK001018223,63.95,2.59,61.36,USD,1.0
stripe_payments,pi_3RkVL6KBRFHIrdpE1qEnAn22,HnK001018222,122.52,3.85,118.67,USD,1.0
paypal_express,4D595667X6517064H,HnK001018221,85.85,3.31,82.54,USD,1.0
stripe_payments,pi_3RkUh3KBRFHIrdpE0taQIbH6,HnK001018220,122.36,3.85,118.51,USD,1.0
stripe_payments,pi_3RkUanKBRFHIrdpE1RPntFQ5,HnK001018219,55.46,1.91,53.55,USD,1.0
paypal_express,9SH11408NM975833L,HnK001018217,31.18,1.52,29.66,USD,1.0
paypal_express,35V39579EC271941X,HnK001018215,281.33,9.75,271.58,USD,1.0
stripe_payments,pi_3RkUIZKBRFHIrdpE0tqT18DK,HnK001018216,29.96,1.17,28.79,USD,1.0
paypal_express,94A5245582866352B,HnK001018214,109.14,4.08,105.06,USD,1.0
stripe_payments,pi_3RkTduKBRFHIrdpE0o9xd0I1,HnK001018213,85.25,2.77,82.48,USD,1.0
stripe_payments,pi_3RkTPbKBRFHIrdpE1HU4sFwp-refund,HnK001018212,460.55,13.66,446.89,USD,1.0
stripe_payments,pi_3RkTDVKBRFHIrdpE0za9Ij54,HnK001018211,282.74,8.5,274.24,USD,1.0
paypal_express,1YJ641010J7240624,HnK001018210,97.14,3.69,93.45,USD,1.0
paypal_express,3UT59153RY210284V,HnK001018209,66.94,2.69,64.25,USD,1.0
stripe_payments,pi_3RkShMKBRFHIrdpE1yMSxII1,HnK001018208,144.2,4.48,139.72,USD,1.0
stripe_payments,pi_3RkSOaLbZ7P2XrWw1DRtBn7p,CEFE000002121,204.63,9.3,195.33,USD,0.722813
stripe_payments,pi_3RkSCALbZ7P2XrWw16OQIhNL,CEFE000002120,191.83,8.74,183.09,USD,0.722813
stripe_payments,pi_3RkS63KBRFHIrdpE1HDBrn35,HnK001018206,448.65,13.31,435.34,USD,1.0
paypal_express,2YA79720WC927233B,HnK001018205,114.68,4.26,110.42,USD,1.0
stripe_payments,pi_3RkRkxKBRFHIrdpE06cuskYl,HnK001018204,84.25,2.74,81.51,USD,1.0
stripe_payments,pi_3RkRcQKBRFHIrdpE1advG721,HnK001018201,223.38,6.78,216.6,USD,1.0
stripe_payments,pi_3RkRQ6KBRFHIrdpE1VGLu0S3,HnK001018200,120.31,3.79,116.52,USD,1.0
stripe_payments,pi_3RkRQ5KBRFHIrdpE0ghfrePS,HnK001018199,141.73,4.41,137.32,USD,1.0
paypal_express,39705930M8078210X,HnK001018198,162.37,5.83,156.54,USD,1.0
stripe_payments,pi_3RkQwRLbZ7P2XrWw19tUIlJ3,FE001016402,133.13,4.16,128.97,USD,1.0
stripe_payments,pi_3RkQtgKBRFHIrdpE0tXkGFql,HnK001018197,140.5,4.37,136.13,USD,1.0
stripe_payments,pi_3RkQhDKBRFHIrdpE1jzMROeO,HnK001018196,205.08,6.25,198.83,USD,1.0
stripe_payments,pi_3RkQalKBRFHIrdpE0yFlZC3I,HnK001018195,323.46,9.68,313.78,USD,1.0
stripe_payments,pi_3RkQM9KBRFHIrdpE0IRzu2t0,HnK001018194,180.12,5.52,174.6,USD,1.0
stripe_payments,pi_3RkQDaKBRFHIrdpE0s9wjrLa-refund,HnK001018193,215.96,6.56,209.4,USD,1.0
stripe_payments,pi_3RkPWPKBRFHIrdpE0XLVnAtd,HnK001018192,122.61,3.86,118.75,USD,1.0
stripe_payments,pi_3RkOgwKBRFHIrdpE180T9dav,HnK001018191,126.1,3.96,122.14,USD,1.0
stripe_payments,pi_3RkO65KBRFHIrdpE1vMyVnvR,HnK001018190,64.9,2.18,62.72,USD,1.0
paypal_express,3FB22670NH4075349,HnC010011533,0.0,0.0,0.0,Refunded,1.0
stripe_payments,pi_3RkIamKBRFHIrdpE0pfsejYg,HnK001018189,39.43,1.44,37.99,USD,1.0
stripe_payments,pi_3RkHiVKBRFHIrdpE1UoAbyZB,HnK001018188,199.03,6.07,192.96,USD,1.0
stripe_payments,pi_3RkGFHKBRFHIrdpE15AVYEy7,HnK001018185,70.95,2.36,68.59,USD,1.0
stripe_payments,pi_3RkFajBQ61UuLJWK2EJYo4LV,HnC010011531,333.4,9.97,323.43,USD,1.0
stripe_payments,pi_3RkDP1BQ61UuLJWK2sovTXPC,HnC010011530,123.79,3.89,119.9,USD,1.0
stripe_payments,pi_3RkDJIKBRFHIrdpE01koe1Pl,HnK001018184,253.3,7.65,245.65,USD,1.0
paypal_express,5TL873521W9230017,HnK001018183,278.18,9.64,268.54,USD,1.0
stripe_payments,pi_3RkD8VKBRFHIrdpE1mUL81WH,HnK001018182,155.74,4.82,150.92,USD,1.0
paypal_express,1BW05149CA408082K,HnK001018181,119.34,4.42,114.92,USD,1.0
stripe_payments,pi_3RkCwoKBRFHIrdpE1GjevH48,HnK001018180,89.22,2.89,86.33,USD,1.0
stripe_payments,pi_3RkCmWKBRFHIrdpE0lMMtHae,HnK001018179,217.21,6.6,210.61,USD,1.0
stripe_payments,pi_3RkCf2KBRFHIrdpE110oIQ12,HnK001018178,153.73,4.76,148.97,USD,1.0
stripe_payments,pi_3RkCcjKBRFHIrdpE0twNbu9s,HnK001018177,309.44,9.27,300.17,USD,1.0
paypal_express,69883971K3707720B,HnK001018175,32.79,1.57,31.22,USD,1.0
stripe_payments,pi_3RkBusKBRFHIrdpE06rmcr64,HnK001018174,94.59,3.04,91.55,USD,1.0
stripe_payments,pi_3RkBouKBRFHIrdpE0NzOZg2I-refund,HnK001018173,116.95,5.45,111.5,USD,1.0
paypal_express,5DP33900D6246050R,HnK001018171,62.05,2.53,59.52,USD,1.0
stripe_payments,pi_3RkBDQKBRFHIrdpE1zj2u7K2,HnK001018170,194.77,5.95,188.82,USD,1.0
stripe_payments,pi_3RkB6kKBRFHIrdpE1QKmAeka,HnK001018169,131.94,4.13,127.81,USD,1.0
stripe_payments,pi_3RkApGKBRFHIrdpE1RXOzrXB,HnK001018168,132.41,4.14,128.27,USD,1.0
stripe_payments,pi_3RkAk2KBRFHIrdpE1FAWSPVQ-refund,HnK001018166,65.27,2.19,63.08,USD,1.0
stripe_payments,pi_3RkAVaBQ61UuLJWK1V4HH0a9,HnC010011529,1187.11,34.73,1152.38,USD,1.0
stripe_payments,pi_3RkAPhLbZ7P2XrWw1Cf7QtkJ,FE001016401,140.88,4.39,136.49,USD,1.0
stripe_payments,pi_3RkAG6KBRFHIrdpE1YcXSoo9,HnK001018165,302.36,9.07,293.29,USD,1.0
paypal_express,6719690469645845N,HnK001018164,292.82,10.12,282.7,USD,1.0
paypal_express,5J324682C5429341N,HnK001018162,101.39,3.83,97.56,USD,1.0
stripe_payments,pi_3RkA8sKBRFHIrdpE0MBtnoKd,HnK001018163,161.86,4.99,156.87,USD,1.0
paypal_express,4G645317RM871894K,HnK001018161,0.0,0.0,0.0,Refunded,1.0
paypal_express,8A803320E87377732,HnK001018160,127.6,4.69,122.91,USD,1.0
paypal_express,1J329446PK4872518,HnK001018159,0.0,0.0,0.0,Refunded,1.0
paypal_express,5BM36274JS050772K,WTB000010097,0.0,0.0,0.0,Refunded,1.0
stripe_payments,pi_3Rk932KBRFHIrdpE1dgjush3,HnK001018157,71.16,2.36,68.8,USD,1.0
paypal_express,4A119999Y6298031H,HnK001018156,206.51,7.28,199.23,USD,1.0
stripe_payments,pi_3Rk8yZBQ61UuLJWK2OZVbnb8,HnC010011528,239.16,7.24,231.92,USD,1.0
stripe_payments,pi_3Rk8XJKBRFHIrdpE1glaKO1h,HnK001018155,278.66,8.38,270.28,USD,1.0
stripe_payments,pi_3Rk8ShBQ61UuLJWK2J66NZD2,HnC010011527,3298.49,95.96,3202.53,USD,1.0
paypal_express,9RW03875PC609820P,HnK001018154,136.79,4.99,131.8,USD,1.0
stripe_payments,pi_3Rk8MPCyhgPTsSxt04XesmH2,WTB000010096,109.23,3.47,105.76,USD,1.0
paypal_express,80A09898HF199105E,HnK001018153,171.89,6.15,165.74,USD,1.0
stripe_payments,pi_3Rk70AKBRFHIrdpE12Uk2I7l-refund,HnK001018152,127.59,4.0,123.59,USD,1.0
paypal_express,32628511H94522156,HnC010011526,66.75,2.69,64.06,USD,1.0
stripe_payments,pi_3Rk60mKBRFHIrdpE1BQZ6ZC4,HnK001018151,155.16,4.8,150.36,USD,1.0
stripe_payments,pi_3Rk5zRKBRFHIrdpE04fBlP3V,HnK001018150,325.59,9.74,315.85,USD,1.0
stripe_payments,pi_3Rk5w8KBRFHIrdpE0K4NFsRo,HnK001018149,111.17,3.52,107.65,USD,1.0
stripe_payments,pi_3Rk5YIKBRFHIrdpE1vFBi7P1,HnK001018148,68.32,2.28,66.04,USD,1.0
stripe_payments,pi_3Rk5UFKBRFHIrdpE1pX3SAfg,HnK001018147,276.24,8.31,267.93,USD,1.0
stripe_payments,pi_3Rk5L4BQ61UuLJWK0MD1hiov,HnC010011525,181.63,5.57,176.06,USD,1.0
paypal_express,80P08136UU249280A,HnK001018146,46.59,2.02,44.57,USD,1.0
paypal_express,9XH70835CC8416247,HnC010011524,327.45,11.26,316.19,USD,1.0
paypal_express,3DJ46279134976706,HnK001018144,122.36,4.52,117.84,USD,1.0
paypal_express,4N6052686R077942A,HnK001018143,42.32,1.88,40.44,USD,1.0
stripe_payments,pi_3Rk4c6BQ61UuLJWK0fC2u2Yc,HnC010011523,116.0,3.66,112.34,USD,1.0
paypal_express,71592279J6769712F,HnK001018142,151.07,5.46,145.61,USD,1.0
stripe_payments,pi_3Rk4JrBQ61UuLJWK2NQHVBQu,HnC010011522,154.18,4.77,149.41,USD,1.0
paypal_express,0JF7044448181252C,HnK001018141,140.8,5.12,135.68,USD,1.0
paypal_express,1YD28893D14318723,HnC010011521,478.56,16.23,462.33,USD,1.0
paypal_express,3CR11873DM6327735,HnK001018140,92.77,3.54,89.23,USD,1.0
stripe_payments,pi_3Rk143KBRFHIrdpE0rfHM4fv,HnK001018139,124.3,3.9,120.4,USD,1.0
stripe,pi_3Rk0DqLbZ7P2XrWw3vZrhtJi,FEUK001000084,154.17,7.08,147.09,USD,1.33589
stripe_payments,pi_3RjydlKBRFHIrdpE0RTTz57u,HnK001018138,131.67,4.12,127.55,USD,1.0
paypal_express,2Y406637H2420004E,HnK001018137,90.3,3.46,86.84,USD,1.0
paypal_express,95R84346D47592049,HnK001018134,31.12,1.51,29.61,USD,1.0
stripe_payments,pi_3Rjv3oKBRFHIrdpE023pb3wF,HnK001018133,30.73,1.19,29.54,USD,1.0
paypal_express,78949700T05418130,HnK001018132,286.06,9.9,276.16,USD,1.0
stripe_payments,pi_3Rju44KBRFHIrdpE1NXaj971,HnK001018131,346.39,10.35,336.04,USD,1.0
stripe_payments,pi_3RjtzzBQ61UuLJWK1JZMS78y,HnC010011519,79.31,2.6,76.71,USD,1.0
stripe_payments,pi_3Rjtz7KBRFHIrdpE0TntYX4A,HnK001018130,163.0,5.03,157.97,USD,1.0
paypal_express,62456213GB4776310,HnK001018129,192.81,6.83,185.98,USD,1.0
stripe_payments,pi_3Rjt2DKBRFHIrdpE1BxBNVxu,HnK001018128,96.18,3.09,93.09,USD,1.0
stripe_payments,pi_3RjseYKBRFHIrdpE1x2i2DHC,HnK001018127,97.81,3.14,94.67,USD,1.0
stripe_payments,pi_3RjsXhKBRFHIrdpE18T2GNEu,HnK001018126,187.27,5.73,181.54,USD,1.0
stripe_payments,pi_3RjsPhKBRFHIrdpE1rVX4LQF-refund,HnK001018125,329.29,9.85,319.44,USD,1.0
paypal_express,2Y504976LW483201D,HnK001018124,72.69,2.88,69.81,USD,1.0
stripe_payments,pi_3RjrqDKBRFHIrdpE1C8hRMAi,HnK001018123,76.37,2.51,73.86,USD,1.0
stripe_payments,pi_3RjqwoKBRFHIrdpE1DbXYx90,HnK001018121,478.41,14.17,464.24,USD,1.0
stripe_payments,pi_3RjqdbKBRFHIrdpE0cY86zYg,HnK001018120,128.74,4.03,124.71,USD,1.0
stripe_payments,pi_3RjqTeBQ61UuLJWK0A2MfM5y,HnC010011518,177.17,5.44,171.73,USD,1.0
paypal_express,41F23715BS012433G,HnK001018119,70.37,2.81,67.56,USD,1.0
stripe_payments,pi_3Rjq9XKBRFHIrdpE0nWZ6NVP,HnK001018118,331.2,9.9,321.3,USD,1.0
paypal_express,63P16404N3462591P,HnK001018117,200.0,7.07,192.93,USD,1.0
stripe_payments,pi_3Rjq1KKBRFHIrdpE1cM6u350,HnK001018116,247.62,7.48,240.14,USD,1.0
stripe_payments,pi_3RjpfJKBRFHIrdpE0BgOCsLx-refund,HnK001018115,147.87,4.59,143.28,USD,1.0
stripe_payments,pi_3Rjp5GKBRFHIrdpE1cPh8WpR,HnK001018113,176.48,5.42,171.06,USD,1.0
stripe_payments,pi_3Rjp4SKBRFHIrdpE1wUCToNn,HnK001018112,41.82,1.51,40.31,USD,1.0
stripe_payments,pi_3RjonMKBRFHIrdpE18mR1uzB,HnK001018111,227.52,6.9,220.62,USD,1.0
stripe_payments,pi_3Rjon7KBRFHIrdpE1ScYMbE6,HnK001018110,257.56,7.77,249.79,USD,1.0
paypal_express,7GS92402XG929323L,HnK001018107,124.72,4.59,120.13,USD,1.0
paypal_express,2YJ04921PC080422V,HnK001018105,119.82,4.43,115.39,USD,1.0
paypal_express,64N680303F0046717,HnK001018106,188.65,6.7,181.95,USD,1.0
paypal_express,2E065853BR7007350,HnK001018104,62.48,2.55,59.93,USD,1.0
stripe_payments,pi_3RjnfeBQ61UuLJWK2oqxL3i0,HnC010011516,382.25,11.39,370.86,USD,1.0
stripe_payments,pi_3RjnW1KBRFHIrdpE1zGPqsQU,HnK001018102,82.07,2.68,79.39,USD,1.0
stripe_payments,pi_3RjnJTKBRFHIrdpE1S2HUJOk,HnK001018101,303.44,9.1,294.34,USD,1.0
stripe_payments,pi_3RjnElLbZ7P2XrWw2NusuZuO,CEFE000002119,297.31,13.38,283.93,USD,0.723441
stripe_payments,pi_3RjnE1CyhgPTsSxt1rQKXovx,WTB000010095,326.14,9.76,316.38,USD,1.0
stripe_payments,pi_3RjnBIKBRFHIrdpE0dJXsx73,HnK001018100,424.76,12.62,412.14,USD,1.0
stripe_payments,pi_3Rjn84BQ61UuLJWK0ud2ISuC,HnC010011515,284.55,8.55,276.0,USD,1.0
stripe_payments,pi_3Rjn1WKBRFHIrdpE0a9HAmXd,HnK001018098,398.41,11.85,386.56,USD,1.0
stripe_payments,pi_3Rjn0uKBRFHIrdpE1nxIx8T2,HnK001018097,74.5,2.46,72.04,USD,1.0
stripe_payments,pi_3RjmsxLbZ7P2XrWw12gZKBTv,CEFE000002116,69.98,3.38,66.6,USD,0.723859
paypal_express,8TC08863WP546805T,HnK001018096,134.29,4.91,129.38,USD,1.0
stripe_payments,pi_3RjmkgKBRFHIrdpE1NnEzU8U-refund,HnK001018095,190.49,5.82,184.67,USD,1.0
stripe_payments,pi_3RjmiiBQ61UuLJWK0M8tTBf4,HnC010011514,100.84,3.22,97.62,USD,1.0
stripe_payments,pi_3RjmhVBQ61UuLJWK1leebnjC,HnC010011513,987.68,28.94,958.74,USD,1.0
stripe_payments,pi_3RjmcfBQ61UuLJWK0aWY5Cjm,HnC010011511,119.07,3.75,115.32,USD,1.0
stripe_payments,pi_3RjmV8KBRFHIrdpE0t07Ezg6,HnK001018094,284.89,8.56,276.33,USD,1.0
