Order Number,Purchased on,Total Purchased,Subtotal Purchased,Tax,Shipping,Discount,Vendor Amount,Vendor Subtotal,Vendor Shipping,Vendor Name,Payment Method,Payment Transaction ID
HnK001018386,2025-07-16 04:32:48,93.12,74.62,5.55,12.95,0.00,70.1700,59.2200,10.9500,Encompass,stripe_payments,pi_3RlN1NKBRFHIrdpE1w5AunXc
HnK001018384,2025-07-16 03:35:19,263.07,227.38,22.74,12.95,0.00,197.3300,186.3800,10.9500,Encompass,stripe_payments,pi_3RlM7lKBRFHIrdpE12t3fY8N
HnK001018383,2025-07-16 03:02:49,197.43,168.09,16.39,12.95,0.00,148.7300,137.7800,10.9500,Encompass,stripe_payments,pi_3RlLcJKBRFHIrdpE09rm0jng
HnK001018382,2025-07-16 02:59:36,134.55,112.85,8.75,12.95,0.00,100.5100,89.5600,10.9500,Encompass,stripe_payments,pi_3RlLZCKBRFHIrdpE0CmCrzue
FE001016411,2025-07-16 01:55:32,425.75,356.17,19.59,49.99,0.00,361.4200,312.4300,48.9900,AllPoints,stripe_payments,pi_3RlKZCLbZ7P2XrWw2tOhQEIv
HnK001018380,2025-07-16 01:51:29,346.67,309.00,24.72,12.95,0.00,211.8900,200.9400,10.9500,Encompass,stripe_payments,pi_3RlKVGKBRFHIrdpE1L3x7Joq
HnK001018378,2025-07-16 01:39:52,103.61,84.73,5.93,12.95,0.00,81.5600,70.6100,10.9500,Encompass,stripe_payments,pi_3RlKK2KBRFHIrdpE1P49CeAq-refund
HnK001018376,2025-07-16 00:54:37,164.48,113.93,10.60,39.95,0.00,115.3700,90.4200,24.9500,Encompass,paypal_express,2PK975170K938663Y
HnK001018375,2025-07-16 00:45:17,149.78,128.78,8.05,12.95,0.00,113.1600,102.2100,10.9500,Encompass,stripe_payments,pi_3RlJTDKBRFHIrdpE1ZQSWZqy
HnC010011609,2025-07-16 00:35:32,483.45,416.93,29.19,37.33,0.00,385.6600,338.8400,46.8200,Neuco,stripe_payments,pi_3RlJJmBQ61UuLJWK00xmQXdc
HnK001018374,2025-07-16 00:24:55,95.41,80.15,6.32,12.95,-4.01,74.5600,63.6100,10.9500,Encompass,paypal_express,1BH856915P129330S
HnK001018373,2025-07-16 00:11:24,112.34,93.76,5.63,12.95,0.00,73.4500,62.5000,10.9500,Encompass,stripe_payments,pi_3RlIwQKBRFHIrdpE1vobhmuk
HnC010011608,2025-07-16 00:06:29,78.30,40.53,3.75,34.02,0.00,60.7400,27.9200,32.8200,Neuco,stripe_payments,pi_3RlIrfBQ61UuLJWK0v5gn7xA
HnK001018372,2025-07-16 00:02:12,258.52,227.38,18.19,12.95,0.00,197.3300,186.3800,10.9500,Encompass,stripe_payments,pi_3RlInWKBRFHIrdpE1rOLKAPN
HnK001018371,2025-07-15 23:52:22,128.69,105.94,9.80,12.95,0.00,95.0300,84.0800,10.9500,Encompass,paypal_express,7UX298687V430200E
HnC010011607,2025-07-15 23:51:02,341.31,287.28,27.15,26.88,0.00,283.9500,252.0000,31.9500,Neuco,paypal_express,0MY83405A9560893K
HnK001018370,2025-07-15 23:50:00,128.76,106.05,9.76,12.95,0.00,95.1200,84.1700,10.9500,Encompass,stripe_payments,pi_3RlIbiKBRFHIrdpE1FJAqQPA
HnK001018369,2025-07-15 23:46:22,118.58,97.81,7.82,12.95,0.00,92.4700,81.5200,10.9500,Encompass,paypal_express,2R8360360P883045X
HnK001018368,2025-07-15 23:37:13,184.66,124.27,10.44,49.95,0.00,123.5800,98.6300,24.9500,Encompass,stripe_payments,pi_3RlIPLKBRFHIrdpE1jyIFrYm
HnC010011606,2025-07-15 23:30:33,213.80,158.11,12.25,43.44,0.00,166.6000,123.1300,43.4700,Neuco,stripe_payments,pi_3RlIItBQ61UuLJWK1PSfmLNy
HnK001018366,2025-07-15 22:55:29,246.24,216.01,17.28,12.95,0.00,188.0100,177.0600,10.9500,Encompass,paypal_express,02T51618SR973761T
HnK001018365,2025-07-15 22:52:09,97.90,77.23,7.72,12.95,0.00,36.2800,25.3300,10.9500,Encompass,paypal_express,3R1432294S647670N
HnK001018364,2025-07-15 22:38:08,110.42,91.95,5.52,12.95,0.00,83.9300,72.9800,10.9500,Encompass,stripe_payments,pi_3RlHUAKBRFHIrdpE0mHdkXEI
HnK001018363,2025-07-15 22:11:43,228.12,195.61,19.56,12.95,0.00,171.2900,160.3400,10.9500,Encompass,paypal_express,7RS73326PR936764B
CEFE000002144,2025-07-15 22:07:54,265.28,224.28,0.00,41.00,0.00,145.9900,117.0000,28.9900,AllPoints,stripe_payments,pi_3RlH0uLbZ7P2XrWw0SbV1x82
HnK001018362,2025-07-15 21:59:49,197.07,167.38,16.74,12.95,0.00,148.1500,137.2000,10.9500,Encompass,stripe_payments,pi_3RlGt5KBRFHIrdpE07wJi73p
HnK001018361,2025-07-15 21:57:14,177.05,153.72,10.38,12.95,0.00,136.9500,126.0000,10.9500,Encompass,stripe_payments,pi_3RlGqaKBRFHIrdpE1eVxuF8v
HnK001018360,2025-07-15 21:53:43,85.98,67.15,5.88,12.95,0.00,64.2400,53.2900,10.9500,Encompass,paypal_express,4XY36064E1951215F
HnC010011605,2025-07-15 21:49:46,191.30,152.46,10.10,28.74,0.00,152.5900,126.0000,26.5900,Neuco,stripe_payments,pi_3RlGjMBQ61UuLJWK0iZxVeVx
HnC010011604,2025-07-15 21:46:29,487.88,419.73,0.00,68.15,0.00,397.6900,341.1100,56.5800,Neuco,stripe_payments,pi_3RlGgABQ61UuLJWK2xFXbunT
HnC010011603,2025-07-15 21:37:49,642.07,552.66,54.71,34.70,0.00,494.5900,465.5500,29.0400,Neuco,stripe_payments,pi_3RlGXhBQ61UuLJWK2vjyER27
HnK001018358,2025-07-15 21:20:59,161.86,113.93,7.98,39.95,0.00,115.3700,90.4200,24.9500,Encompass,stripe_payments,pi_3RlGHWKBRFHIrdpE0syDw9Pu
CEFE000002143,2025-07-15 21:18:42,140.85,99.85,0.00,41.00,0.00,42.7400,13.7500,28.9900,AllPoints,stripe_payments,pi_3RlGFILbZ7P2XrWw00zzFHnR
HnC010011602,2025-07-15 21:11:36,458.50,393.62,33.52,31.36,0.00,366.2600,332.8600,33.4000,Neuco,stripe_payments,pi_3RlG8QBQ61UuLJWK0kpHN3l2
HnC010011601,2025-07-15 20:51:40,2002.73,1824.10,141.37,37.26,0.00,1591.1800,1536.1200,55.0600,Neuco,stripe_payments,pi_3RlFp7BQ61UuLJWK1ftt6JIC
HnK001018356,2025-07-15 20:42:01,147.38,129.97,10.96,12.95,-6.50,114.1000,103.1500,10.9500,Encompass,stripe_payments,pi_3RlFfmKBRFHIrdpE0xj8yy6P
HnK001018355,2025-07-15 20:34:42,151.82,102.87,9.00,39.95,0.00,106.5900,81.6400,24.9500,Encompass,stripe_payments,pi_3RlFYiKBRFHIrdpE1HSkDJGU
HnK001018354,2025-07-15 20:33:36,111.10,90.05,8.10,12.95,0.00,82.4200,71.4700,10.9500,Encompass,paypal_express,26K74337U45974031
HnK001018353,2025-07-15 20:32:19,119.05,97.45,8.65,12.95,0.00,88.2900,77.3400,10.9500,Encompass,stripe_payments,pi_3RlFWPKBRFHIrdpE0Nr7NBWz
HnK001018352,2025-07-15 20:16:24,321.56,280.55,28.06,12.95,0.00,250.7400,239.7900,10.9500,Encompass,stripe_payments,pi_3RlFH0KBRFHIrdpE1JRh9b7Q
HnK001018351,2025-07-15 20:13:42,263.60,227.86,22.79,12.95,0.00,191.7900,180.8400,10.9500,Encompass,stripe_payments,pi_3RlFEGKBRFHIrdpE0lhBU1Zk
HnK001018350,2025-07-15 19:52:16,184.59,171.64,0.00,12.95,0.00,158.6700,147.7200,10.9500,Encompass,paypal_express,2YE33719NF765302X
HnC010011600,2025-07-15 19:44:47,221.51,195.79,0.00,25.72,0.00,171.5200,153.7200,17.8000,Neuco,stripe_payments,pi_3RlEmQBQ61UuLJWK20OkNazE
HnK001018349,2025-07-15 19:36:10,413.33,363.16,37.22,12.95,0.00,301.6800,290.7300,10.9500,Encompass,paypal_express,27D7399859098101X
HnK001018348,2025-07-15 19:27:44,145.03,124.60,7.48,12.95,0.00,109.8400,98.8900,10.9500,Encompass,stripe_payments,pi_3RlEVtKBRFHIrdpE0aqqSBtx
HnK001018347,2025-07-15 19:26:26,121.69,102.25,6.49,12.95,0.00,92.1000,81.1500,10.9500,Encompass,paypal_express,1AT789247Y785511V
HnK001018346,2025-07-15 18:53:51,138.87,118.10,7.82,12.95,0.00,104.6800,93.7300,10.9500,Encompass,stripe_payments,pi_3RlDz7KBRFHIrdpE0Htgbl6P
HnK001018344,2025-07-15 18:42:55,482.53,434.80,34.78,12.95,0.00,189.1500,178.2000,10.9500,Encompass,paypal_express,0UL03395KE776302M
HnK001018345,2025-07-15 18:41:01,552.69,516.50,23.24,12.95,0.00,481.1200,441.4500,18.9500,Encompass,stripe_payments,pi_3RlDmiKBRFHIrdpE1LYTbE25
CEFE000002141,2025-07-15 18:36:56,193.41,152.41,0.00,41.00,0.00,108.5000,79.5100,28.9900,AllPoints,stripe_payments,pi_3RlDijLbZ7P2XrWw0wMx7OtL
HnK001018343,2025-07-15 18:28:51,139.68,114.90,11.83,12.95,0.00,102.1400,91.1900,10.9500,Encompass,paypal_express,4YH22438GF944421E
HnC010011599,2025-07-15 18:25:30,126.47,91.47,8.12,26.88,0.00,102.2800,74.7700,27.5100,Neuco,paypal_express,59A99108JM384152L
HnC010011598,2025-07-15 18:19:50,1512.13,1417.44,109.99,27.22,-42.52,1262.5300,1215.3500,47.1800,Neuco,stripe_payments,pi_3RlDRiBQ61UuLJWK2qnGY7bB
HnK001018342,2025-07-15 18:15:17,216.58,184.70,18.93,12.95,0.00,162.3400,151.3900,10.9500,Encompass,stripe_payments,pi_3RlDNnKBRFHIrdpE065eo4k8
HnK001018340,2025-07-15 18:06:54,225.16,170.90,14.31,39.95,0.00,165.0300,140.0800,24.9500,Encompass,paypal_express,34S16931DB105680V
FE001016410,2025-07-15 18:04:30,246.63,183.78,12.86,49.99,0.00,204.7400,155.7500,48.9900,AllPoints,stripe_payments,pi_3RlDDMLbZ7P2XrWw2EU2dRxS
HnC010011597,2025-07-15 17:41:18,220.90,179.29,12.55,29.06,0.00,133.4700,122.5200,10.9500,Encompass,stripe_payments,pi_3RlCquBQ61UuLJWK0z16mRfx
CEFE000002140,2025-07-15 17:40:19,340.57,299.57,0.00,41.00,0.00,185.2700,156.2800,28.9900,AllPoints,stripe_payments,pi_3RlCpxLbZ7P2XrWw1VgGKVH7
CEFE000002139,2025-07-15 17:37:15,175.06,134.06,0.00,41.00,0.00,88.5100,59.5200,28.9900,AllPoints,stripe_payments,pi_3RlCmzLbZ7P2XrWw2YOP0p5q
HnK001018339,2025-07-15 17:33:01,654.35,596.65,44.75,12.95,0.00,520.9100,509.9600,10.9500,Encompass,stripe_payments,pi_3RlCisKBRFHIrdpE1pOhVGUE
HnC010011596,2025-07-15 17:23:46,190.29,42.98,2.28,145.03,0.00,63.4100,38.4600,24.9500,Encompass,stripe_payments,pi_3RlCZwBQ61UuLJWK1PbifyA7
HnK001018337,2025-07-15 17:08:15,144.96,95.90,9.11,39.95,0.00,101.0600,76.1100,24.9500,Encompass,paypal_express,5MJ821779S304762F
HnC010011595,2025-07-15 16:55:16,611.22,513.75,35.96,61.51,0.00,475.6100,450.6600,24.9500,Encompass,stripe_payments,pi_3RlC8MBQ61UuLJWK2NlsG53S
HnK001018336,2025-07-15 16:53:29,307.63,286.88,22.14,12.95,-14.34,256.1500,245.2000,10.9500,Encompass,stripe_payments,pi_3RlC6dKBRFHIrdpE0Xz0VXFa
HnC010011594,2025-07-15 16:48:30,199.43,102.14,8.17,89.12,0.00,82.6200,49.5900,33.0300,Neuco,stripe_payments,pi_3RlC1oBQ61UuLJWK2HcJA1oU
FE001016409,2025-07-15 16:19:42,103.44,80.79,5.66,16.99,0.00,84.4600,68.4700,15.9900,AllPoints,stripe_payments,pi_3RlBZwLbZ7P2XrWw1Tinpl1t
HnC010011593,2025-07-15 16:12:44,414.05,280.68,21.05,112.32,0.00,315.7700,228.1100,87.6600,Neuco,stripe_payments,pi_3RlBTBBQ61UuLJWK24MNgElD
HnC010011591,2025-07-15 16:08:08,634.94,567.22,42.54,25.18,0.00,508.5100,497.5600,10.9500,Encompass,stripe_payments,pi_3RlBOkBQ61UuLJWK0IwLJhnj
HnC010011589,2025-07-15 15:57:33,4316.59,3941.10,349.77,25.72,0.00,3518.8400,3518.8400,0.0000,Encompass,stripe_payments,pi_3RlBEJBQ61UuLJWK1RYtJdNY
HnK001018335,2025-07-15 15:43:15,155.63,134.60,8.08,12.95,0.00,117.7700,106.8200,10.9500,Encompass,stripe_payments,pi_3RlB0gKBRFHIrdpE0VQ48zVo
HnK001018334,2025-07-15 15:22:09,124.80,111.85,0.00,12.95,0.00,99.7200,88.7700,10.9500,Encompass,paypal_express,2A910228H8750281T
HnK001018333,2025-07-15 15:20:54,102.30,83.50,5.85,12.95,0.00,77.2200,66.2700,10.9500,Encompass,stripe_payments,pi_3RlAf2KBRFHIrdpE1o0jbAzJ
HnK001018332,2025-07-15 15:17:42,135.44,114.48,8.01,12.95,0.00,101.8100,90.8600,10.9500,Encompass,stripe_payments,pi_3RlAbwKBRFHIrdpE0EWvn6iH
HnC010011586,2025-07-15 15:15:36,471.19,382.90,33.98,54.31,0.00,379.4100,354.4600,24.9500,Encompass,stripe_payments,pi_3RlAZuBQ61UuLJWK2zEkl2uj-refund
HnC010011585,2025-07-15 15:08:13,212.05,172.93,10.38,28.74,0.00,156.6400,136.7800,19.8600,Neuco,stripe_payments,pi_3RlASkBQ61UuLJWK2zOfjJPO
HnC010011584,2025-07-15 14:34:52,289.33,263.61,0.00,25.72,0.00,242.1900,231.2400,10.9500,Encompass,stripe_payments,pi_3Rl9wUBQ61UuLJWK1FM8rQgP
HnK001018330,2025-07-15 14:33:38,182.16,157.62,11.59,12.95,0.00,140.1500,129.2000,10.9500,Encompass,stripe_payments,pi_3Rl9vIKBRFHIrdpE03YRd4yN-refund
HnC010011583,2025-07-15 14:29:13,425.48,360.42,28.83,36.23,0.00,337.1400,305.7600,31.3800,Neuco,stripe_payments,pi_3Rl9r0BQ61UuLJWK0NE7dif9
HnK001018328,2025-07-15 14:15:00,314.23,253.08,21.20,39.95,0.00,241.2600,216.3100,24.9500,Encompass,stripe_payments,pi_3Rl9dFKBRFHIrdpE0q5Cgqsl
HnK001018327,2025-07-15 13:51:49,259.66,226.34,20.37,12.95,0.00,190.5900,179.6400,10.9500,Encompass,stripe_payments,pi_3Rl9GpKBRFHIrdpE1HSWXsq9
HnC010011582,2025-07-15 13:19:59,462.96,397.85,27.85,37.26,0.00,359.9400,348.9900,10.9500,Encompass,stripe_payments,pi_3Rl8m1BQ61UuLJWK2HKU7ssS-refund
HnC010011581,2025-07-15 12:40:09,148.63,115.77,6.95,25.91,0.00,114.0800,94.6300,19.4500,Neuco,paypal_express,36D67246M7210094N
HnK001018326,2025-07-15 11:51:26,83.67,66.09,4.63,12.95,0.00,63.4000,52.4500,10.9500,Encompass,paypal_express,27D909041V7358445
HnK001018325,2025-07-15 11:49:35,189.48,166.54,9.99,12.95,0.00,147.4600,136.5100,10.9500,Encompass,paypal_express,3V177508X3247742P
CEFE000002135,2025-07-15 11:35:34,190.44,149.44,0.00,41.00,0.00,106.9500,77.9600,28.9900,AllPoints,stripe_payments,pi_3Rl78xLbZ7P2XrWw1dCDllpe
FE001016408,2025-07-15 11:17:41,189.71,161.99,10.73,16.99,0.00,151.2100,137.2800,13.9300,AllPoints,stripe_payments,pi_3Rl6rfLbZ7P2XrWw0Plx3HTO
HnK001018324,2025-07-15 10:54:41,102.28,83.49,5.84,12.95,0.00,77.2100,66.2600,10.9500,Encompass,stripe_payments,pi_3Rl6VPKBRFHIrdpE1LfEVL6F
HnK001018323,2025-07-15 10:43:02,90.26,71.01,6.30,12.95,0.00,58.2900,47.3400,10.9500,Encompass,paypal_express,4NC49426JM582570P
HnK001018320,2025-07-15 06:43:39,339.48,297.59,28.94,12.95,0.00,265.3000,254.3500,10.9500,Encompass,stripe_payments,pi_3Rl2aTKBRFHIrdpE15OeQOOG-refund
HnC010011580,2025-07-15 06:37:25,595.87,511.40,54.98,29.49,0.00,459.5500,448.6000,10.9500,Encompass,stripe_payments,pi_3Rl2URBQ61UuLJWK1HDHWHz0
HnK001018319,2025-07-15 05:40:45,126.31,105.60,7.76,12.95,0.00,142.7200,131.7700,10.9500,Encompass,paypal_express,58J02968E98720145
HnK001018318,2025-07-15 05:21:12,192.18,168.09,11.14,12.95,0.00,148.7300,137.7800,10.9500,Encompass,stripe_payments,pi_3Rl1IgKBRFHIrdpE0efaH9RI
HnK001018316,2025-07-15 04:08:08,188.41,127.26,11.20,49.95,0.00,133.9500,101.0000,32.9500,Encompass,stripe_payments,pi_3Rl09zKBRFHIrdpE0nug0zaH-refund
CEFE000002134,2025-07-15 03:45:46,235.20,204.42,0.00,41.00,-10.22,119.7400,90.7500,28.9900,AllPoints,stripe_payments,pi_3RkzoKLbZ7P2XrWw0vhDcTd3
HnK001018314,2025-07-15 03:19:57,168.24,118.38,9.91,39.95,0.00,118.9000,93.9500,24.9500,Encompass,paypal_express,2H87007763917322X
HnK001018313,2025-07-15 02:37:52,298.20,267.53,17.72,12.95,0.00,239.6100,228.6600,10.9500,Encompass,stripe_payments,pi_3RkykcKBRFHIrdpE0qbOjwov-refund
HnK001018311,2025-07-15 01:35:08,49.63,33.38,3.30,12.95,0.00,33.2000,22.2500,10.9500,Encompass,stripe_payments,pi_3RkxluKBRFHIrdpE0AhhLQh6
HnK001018309,2025-07-15 01:23:04,105.29,84.14,8.20,12.95,0.00,77.7300,66.7800,10.9500,Encompass,stripe_payments,pi_3RkxaFKBRFHIrdpE02I41k46
HnK001018308,2025-07-15 01:15:58,225.55,195.72,16.88,12.95,0.00,166.2900,155.3400,10.9500,Encompass,paypal_express,6FH62326H1848202V
HnC010011578,2025-07-15 01:07:45,422.46,346.94,24.29,51.23,0.00,315.2800,304.3300,10.9500,Encompass,paypal_express,7Y7900214A881223R
HnK001018306,2025-07-15 00:33:13,153.20,140.25,0.00,12.95,0.00,122.2600,111.3100,10.9500,Encompass,paypal_express,6NN6363208939513P
HnC010011577,2025-07-14 23:45:14,92.42,62.92,3.78,25.72,0.00,71.6400,51.5400,20.1000,Neuco,stripe_payments,pi_3Rkw3ZBQ61UuLJWK1JBARx4T
HnK001018305,2025-07-14 23:44:55,208.14,195.19,0.00,12.95,0.00,170.9400,159.9900,10.9500,Encompass,stripe_payments,pi_3Rkw3FKBRFHIrdpE0i1qXsD3
HnC010011576,2025-07-14 23:35:40,908.85,827.17,54.80,26.88,0.00,736.5400,725.5900,10.9500,Encompass,stripe_payments,pi_3RkvtkBQ61UuLJWK15bF3rG1
HnC010011575,2025-07-14 23:28:52,179.90,140.42,12.11,27.37,0.00,144.5300,133.5800,10.9500,Encompass,stripe_payments,pi_3RkvniBQ61UuLJWK2ajKtdOd
FE001016407,2025-07-14 23:27:36,182.31,149.48,15.84,16.99,0.00,142.6700,126.6800,15.9900,AllPoints,stripe_payments,pi_3RkvmULbZ7P2XrWw34cgj97X
HnK001018304,2025-07-14 23:05:51,99.96,79.28,7.73,12.95,0.00,73.8700,62.9200,10.9500,Encompass,stripe_payments,pi_3RkvRRKBRFHIrdpE1FKgLvoe
HnC010011574,2025-07-14 23:05:13,419.22,363.58,26.90,28.74,0.00,322.7600,295.4800,27.2800,Neuco,stripe_payments,pi_3RkvQoBQ61UuLJWK0jXo8rp3
HnC010011572,2025-07-14 22:48:23,506.08,402.88,35.05,68.15,0.00,364.3500,353.4000,10.9500,Encompass,paypal_express,1XY18060E83486719
HnC010011571,2025-07-14 22:44:27,544.33,346.94,25.15,172.24,0.00,337.2800,304.3300,32.9500,Encompass,stripe_payments,pi_3Rkv6iBQ61UuLJWK06uAwJYL
HnC010011570,2025-07-14 22:42:08,1321.44,1088.85,78.94,153.65,0.00,988.0800,955.1300,32.9500,Encompass,stripe_payments,pi_3Rkv4UBQ61UuLJWK1Sxmb9WW-refund
HnC010011569,2025-07-14 22:10:20,2355.96,1937.75,198.62,219.59,0.00,1819.1400,1569.4800,249.6600,Neuco,stripe_payments,pi_3RkuZiBQ61UuLJWK0Beux4oh
HnC010011568,2025-07-14 21:55:40,52.98,24.64,1.97,26.37,0.00,36.6900,16.0400,20.6500,Neuco,stripe_payments,pi_3RkuLWBQ61UuLJWK1pWQNjit
HnK001018300,2025-07-14 21:34:26,153.23,131.56,8.72,12.95,0.00,115.3700,104.4200,10.9500,Encompass,stripe_payments,pi_3Rku0yKBRFHIrdpE07EjsqgF
FE001016406,2025-07-14 21:30:42,105.84,83.82,5.03,16.99,0.00,87.0200,71.0300,15.9900,AllPoints,stripe_payments,pi_3RktxMLbZ7P2XrWw2qYdRs3R
HnK001018299,2025-07-14 21:10:46,433.21,410.56,30.23,12.95,-20.53,361.8600,350.9100,10.9500,Encompass,stripe_payments,pi_3Rkte4KBRFHIrdpE0RV9dq9o
HnC010011567,2025-07-14 21:03:10,1716.38,1399.31,132.93,184.14,0.00,1329.5100,1195.9000,133.6100,Neuco,stripe_payments,pi_3RktWiBQ61UuLJWK0hza0gBc
HnK001018298,2025-07-14 21:01:42,176.79,153.12,10.72,12.95,0.00,136.4600,125.5100,10.9500,Encompass,stripe_payments,pi_3RktVIKBRFHIrdpE1aULyaUD
CEFE000002133,2025-07-14 20:48:34,433.55,392.55,0.00,41.00,0.00,240.9600,211.9700,28.9900,AllPoints,stripe_payments,pi_3RktIaLbZ7P2XrWw3DBib2FG
HnK001018297,2025-07-14 20:47:48,846.95,771.33,62.67,12.95,0.00,670.2000,659.2500,10.9500,Encompass,paypal_express,3K2912608W226211X
HnK001018296,2025-07-14 20:42:33,94.56,74.54,7.07,12.95,0.00,70.1100,59.1600,10.9500,Encompass,paypal_express,3XL32989KD5991637
HnK001018295,2025-07-14 20:39:13,315.03,286.88,15.20,12.95,0.00,256.1500,245.2000,10.9500,Encompass,stripe_payments,pi_3Rkt9XKBRFHIrdpE1EbbP5PP
HnK001018294,2025-07-14 20:39:12,76.23,58.59,4.69,12.95,0.00,50.0100,39.0600,10.9500,Encompass,paypal_express,7TJ96825NH744033S
HnK001018293,2025-07-14 20:25:32,51.81,36.66,2.20,12.95,0.00,35.3900,24.4400,10.9500,Encompass,paypal_express,8FH6651231844981F
HnK001018292,2025-07-14 20:23:38,82.52,67.81,5.15,12.95,-3.39,64.7700,53.8200,10.9500,Encompass,stripe_payments,pi_3RksuSKBRFHIrdpE1lwu41sw
HnK001018291,2025-07-14 19:51:59,327.94,259.20,18.79,49.95,0.00,254.4900,221.5400,32.9500,Encompass,stripe_payments,pi_3RksOvKBRFHIrdpE16owqJv5
HnC010011563,2025-07-14 19:40:01,2887.92,2595.88,230.38,61.66,0.00,2328.7000,2317.7500,10.9500,Encompass,stripe_payments,pi_3RksEFBQ61UuLJWK0yo1paN1
HnC010011562,2025-07-14 19:28:49,601.05,539.58,35.75,25.72,0.00,468.2100,457.2600,10.9500,Encompass,stripe_payments,pi_3Rks3IBQ61UuLJWK0ds9xMQ9
HnK001018290,2025-07-14 19:24:15,86.73,69.60,4.18,12.95,0.00,66.1900,55.2400,10.9500,Encompass,paypal_express,6KS9254762887543T
HnC010011561,2025-07-14 19:17:25,999.92,738.98,63.74,197.20,0.00,426.0000,324.1100,101.8900,Neuco,stripe_payments,pi_3RkrsOBQ61UuLJWK2dR27Jfc
HnK001018289,2025-07-14 19:03:05,149.15,128.49,7.71,12.95,0.00,112.9300,101.9800,10.9500,Encompass,stripe_payments,pi_3RkreVKBRFHIrdpE0yshnn9h
HnC010011560,2025-07-14 19:01:29,783.30,696.61,55.73,30.96,0.00,608.3100,566.1300,42.1800,Neuco,stripe_payments,pi_3RkrcwBQ61UuLJWK19sNqjHe
HnC010011559,2025-07-14 18:51:50,206.69,68.97,5.52,132.20,0.00,138.8800,56.3700,82.5100,Neuco,paypal_express,2E0480035A094401R
CEFE000002131,2025-07-14 18:42:24,209.03,176.87,0.00,41.00,-8.84,121.2600,92.2700,28.9900,AllPoints,stripe_payments,pi_3RkrKULbZ7P2XrWw2HCe3Oqm
HnK001018287,2025-07-14 18:16:59,88.82,45.57,3.30,39.95,0.00,55.3300,30.3800,24.9500,Encompass,paypal_express,59W00148CW044154X
HnC010011557,2025-07-14 18:08:45,223.26,188.98,0.00,34.28,0.00,178.8800,148.3800,30.5000,Neuco,paypal_express,3YK96649MH221510K
HnK001018286,2025-07-14 18:08:03,56.14,39.55,3.64,12.95,0.00,37.3200,26.3700,10.9500,Encompass,stripe_payments,pi_3RkqnGKBRFHIrdpE1WdRWnHR
HnK001018285,2025-07-14 18:03:36,121.48,102.15,6.38,12.95,0.00,92.0200,81.0700,10.9500,Encompass,stripe_payments,pi_3RkqivKBRFHIrdpE03tzTpyj
CEFE000002130,2025-07-14 17:58:53,254.96,213.96,0.00,41.00,0.00,166.1500,137.1600,28.9900,AllPoints,stripe_payments,pi_3RkqeNLbZ7P2XrWw02lFnO03
HnK001018284,2025-07-14 17:58:28,135.99,113.93,9.11,12.95,0.00,101.3700,90.4200,10.9500,Encompass,paypal_express,6FR06163UU505853X
HnC010011556,2025-07-14 17:50:55,124.51,43.46,3.26,77.79,0.00,55.9900,31.0400,24.9500,Encompass,stripe_payments,pi_3RkqWeBQ61UuLJWK0NA9rWxi
HnK001018283,2025-07-14 17:39:46,468.36,421.68,33.73,12.95,0.00,371.3100,296.3100,75.0000,Encompass,stripe_payments,pi_3RkqLjKBRFHIrdpE1TjIcJtJ
HnC010011555,2025-07-14 17:34:07,363.27,282.25,16.94,64.08,0.00,285.4100,238.7500,46.6600,Neuco,paypal_express,7BG1318908762783J
HnC010011554,2025-07-14 17:33:15,336.63,277.13,22.17,37.33,0.00,254.2900,225.2200,29.0700,Neuco,stripe_payments,pi_3RkqFZBQ61UuLJWK1Kw5igYQ
HnC010011553,2025-07-14 17:23:58,134.47,72.36,4.88,57.23,0.00,88.5300,59.6400,28.8900,Neuco,stripe_payments,pi_3Rkq6aBQ61UuLJWK11FstSPq
CEFE000002129,2025-07-14 17:21:28,177.32,136.32,0.00,41.00,0.00,89.5100,60.5200,28.9900,AllPoints,stripe_payments,pi_3Rkq4ALbZ7P2XrWw2N4V4JkF
HnK001018282,2025-07-14 17:09:11,253.44,240.49,0.00,12.95,0.00,216.5000,205.5500,10.9500,Encompass,stripe_payments,pi_3RkpsIKBRFHIrdpE1a9MGmyo
HnC010011552,2025-07-14 17:06:56,295.75,251.28,17.59,26.88,0.00,228.8300,204.2100,24.6200,Neuco,paypal_express,1PD35449XJ765391X
HnK001018281,2025-07-14 16:44:45,305.96,239.26,16.75,49.95,0.00,237.4500,204.5000,32.9500,Encompass,paypal_express,6CM867277C973722K
CEFE000002127,2025-07-14 16:43:05,203.99,162.99,0.00,41.00,0.00,114.0200,85.0300,28.9900,AllPoints,stripe_payments,pi_3RkpT1LbZ7P2XrWw0kc6qgqs
HnK001018280,2025-07-14 16:42:10,42.33,27.02,2.36,12.95,0.00,28.9600,18.0100,10.9500,Encompass,stripe_payments,pi_3RkpS8KBRFHIrdpE1XJqsokn
HnC010011551,2025-07-14 16:39:57,378.46,324.54,27.18,26.74,0.00,313.8000,284.6800,29.1200,Neuco,stripe_payments,pi_3RkpPzBQ61UuLJWK2ptDWFfT
HnC010011550,2025-07-14 16:24:37,421.60,360.42,21.63,39.55,0.00,334.9800,305.7600,29.2200,Neuco,stripe_payments,pi_3RkpAZBQ61UuLJWK14BxvG86
